"G_ID","group","clusters","x","y","link","geometry"
"G10_16",10,2,90.4474684791438,23.7123574438197,"https://www.google.com/maps/search/?api=1&query=23.71235744,90.44746847",c(90.4474684791438, 23.7123574438197)
"G10_17",10,2,90.4438186897396,23.7045603325418,"https://www.google.com/maps/search/?api=1&query=23.70456033,90.44381868",c(90.4438186897396, 23.7045603325418)
"G10_18",10,2,90.4456505105349,23.7166577294288,"https://www.google.com/maps/search/?api=1&query=23.71665772,90.44565051",c(90.4456505105349, 23.7166577294288)
"G10_19",10,2,90.4383316767583,23.7117323280216,"https://www.google.com/maps/search/?api=1&query=23.71173232,90.43833167",c(90.4383316767583, 23.7117323280216)
"G10_20",10,2,90.4438560470146,23.7073386211235,"https://www.google.com/maps/search/?api=1&query=23.70733862,90.44385604",c(90.4438560470146, 23.7073386211235)
"G10_21",10,2,90.4393832049,23.7163165871005,"https://www.google.com/maps/search/?api=1&query=23.71631658,90.43938320",c(90.4393832049, 23.7163165871005)
"G10_22",10,2,90.4479670971812,23.706563455316,"https://www.google.com/maps/search/?api=1&query=23.70656345,90.44796709",c(90.4479670971812, 23.706563455316)
"G10_23",10,2,90.4403308018025,23.7065676557583,"https://www.google.com/maps/search/?api=1&query=23.70656765,90.44033080",c(90.4403308018025, 23.7065676557583)
"G10_24",10,2,90.4428799946237,23.7120942134277,"https://www.google.com/maps/search/?api=1&query=23.71209421,90.44287999",c(90.4428799946237, 23.7120942134277)
"G10_25",10,2,90.4419180406443,23.705799393389,"https://www.google.com/maps/search/?api=1&query=23.70579939,90.44191804",c(90.4419180406443, 23.705799393389)
"G10_26",10,2,90.4363286568252,23.7091428591429,"https://www.google.com/maps/search/?api=1&query=23.70914285,90.43632865",c(90.4363286568252, 23.7091428591429)
"G10_27",10,2,90.4383544482443,23.7058121939565,"https://www.google.com/maps/search/?api=1&query=23.70581219,90.43835444",c(90.4383544482443, 23.7058121939565)
"G10_28",10,2,90.4330111169731,23.7048386652041,"https://www.google.com/maps/search/?api=1&query=23.70483866,90.43301111",c(90.4330111169731, 23.7048386652041)
"G10_29",10,2,90.4447753543145,23.7047897361159,"https://www.google.com/maps/search/?api=1&query=23.70478973,90.44477535",c(90.4447753543145, 23.7047897361159)
"G10_30",10,3,90.456980229886,23.6991149278038,"https://www.google.com/maps/search/?api=1&query=23.69911492,90.45698022",c(90.456980229886, 23.6991149278038)
"G10_31",10,3,90.461256558359,23.7015442451503,"https://www.google.com/maps/search/?api=1&query=23.70154424,90.46125655",c(90.461256558359, 23.7015442451503)
"G10_32",10,3,90.4589276786488,23.7021681534296,"https://www.google.com/maps/search/?api=1&query=23.70216815,90.45892767",c(90.4589276786488, 23.7021681534296)
"G10_33",10,3,90.4551116703219,23.7093355914925,"https://www.google.com/maps/search/?api=1&query=23.70933559,90.45511167",c(90.4551116703219, 23.7093355914925)
"G10_34",10,3,90.4615500662918,23.7086865173473,"https://www.google.com/maps/search/?api=1&query=23.70868651,90.46155006",c(90.4615500662918, 23.7086865173473)
"G10_35",10,3,90.4648714683446,23.7015356726051,"https://www.google.com/maps/search/?api=1&query=23.70153567,90.46487146",c(90.4648714683446, 23.7015356726051)
"G10_36",10,3,90.4644853739246,23.6965694446886,"https://www.google.com/maps/search/?api=1&query=23.69656944,90.46448537",c(90.4644853739246, 23.6965694446886)
"G10_37",10,3,90.4603687358671,23.6953413391115,"https://www.google.com/maps/search/?api=1&query=23.69534133,90.46036873",c(90.4603687358671, 23.6953413391115)
"G10_38",10,3,90.4638449109724,23.7113691070302,"https://www.google.com/maps/search/?api=1&query=23.71136910,90.46384491",c(90.4638449109724, 23.7113691070302)
"G10_39",10,3,90.4589227562322,23.7172337798903,"https://www.google.com/maps/search/?api=1&query=23.71723377,90.45892275",c(90.4589227562322, 23.7172337798903)
"G10_40",10,3,90.4625341216232,23.6930403187603,"https://www.google.com/maps/search/?api=1&query=23.69304031,90.46253412",c(90.4625341216232, 23.6930403187603)
"G10_41",10,3,90.4606806504446,23.7124086866419,"https://www.google.com/maps/search/?api=1&query=23.71240868,90.46068065",c(90.4606806504446, 23.7124086866419)
"G10_42",10,3,90.4657249530167,23.7003424746073,"https://www.google.com/maps/search/?api=1&query=23.70034247,90.46572495",c(90.4657249530167, 23.7003424746073)
"G10_43",10,4,90.4369675696749,23.684470400118,"https://www.google.com/maps/search/?api=1&query=23.68447040,90.43696756",c(90.4369675696749, 23.684470400118)
"G10_44",10,4,90.4255647209182,23.6935473083427,"https://www.google.com/maps/search/?api=1&query=23.69354730,90.42556472",c(90.4255647209182, 23.6935473083427)
"G10_45",10,4,90.4385561154064,23.6952148151415,"https://www.google.com/maps/search/?api=1&query=23.69521481,90.43855611",c(90.4385561154064, 23.6952148151415)
"G10_46",10,4,90.435262625182,23.6878233066109,"https://www.google.com/maps/search/?api=1&query=23.68782330,90.43526262",c(90.435262625182, 23.6878233066109)
"G10_47",10,4,90.430482852741,23.692258186925,"https://www.google.com/maps/search/?api=1&query=23.69225818,90.43048285",c(90.430482852741, 23.692258186925)
"G10_48",10,4,90.4367508120828,23.6833116482513,"https://www.google.com/maps/search/?api=1&query=23.68331164,90.43675081",c(90.4367508120828, 23.6833116482513)
"G10_49",10,4,90.4366074574894,23.6942285511444,"https://www.google.com/maps/search/?api=1&query=23.69422855,90.43660745",c(90.4366074574894, 23.6942285511444)
"G10_50",10,4,90.4332692100006,23.694433453063,"https://www.google.com/maps/search/?api=1&query=23.69443345,90.43326921",c(90.4332692100006, 23.694433453063)
"G10_51",10,4,90.439315098995,23.6809900541215,"https://www.google.com/maps/search/?api=1&query=23.68099005,90.43931509",c(90.439315098995, 23.6809900541215)
"G10_52",10,4,90.4272282591493,23.699608074094,"https://www.google.com/maps/search/?api=1&query=23.69960807,90.42722825",c(90.4272282591493, 23.699608074094)
"G10_53",10,4,90.4304405893318,23.7007995274695,"https://www.google.com/maps/search/?api=1&query=23.70079952,90.43044058",c(90.4304405893318, 23.7007995274695)
"G10_54",10,4,90.4410517252832,23.6804030816558,"https://www.google.com/maps/search/?api=1&query=23.68040308,90.44105172",c(90.4410517252832, 23.6804030816558)
"G10_55",10,5,90.4436522397568,23.7028956916039,"https://www.google.com/maps/search/?api=1&query=23.70289569,90.44365223",c(90.4436522397568, 23.7028956916039)
"G10_56",10,5,90.4467064330453,23.6985889542576,"https://www.google.com/maps/search/?api=1&query=23.69858895,90.44670643",c(90.4467064330453, 23.6985889542576)
"G10_57",10,5,90.4493551502088,23.6891183804105,"https://www.google.com/maps/search/?api=1&query=23.68911838,90.44935515",c(90.4493551502088, 23.6891183804105)
"G10_58",10,5,90.4426293198266,23.6947123928647,"https://www.google.com/maps/search/?api=1&query=23.69471239,90.44262931",c(90.4426293198266, 23.6947123928647)
"G10_59",10,5,90.4454467066579,23.6937733207065,"https://www.google.com/maps/search/?api=1&query=23.69377332,90.44544670",c(90.4454467066579, 23.6937733207065)
"G10_60",10,5,90.4415379923922,23.6860487283057,"https://www.google.com/maps/search/?api=1&query=23.68604872,90.44153799",c(90.4415379923922, 23.6860487283057)
"G10_61",10,5,90.4449483117373,23.686476132194,"https://www.google.com/maps/search/?api=1&query=23.68647613,90.44494831",c(90.4449483117373, 23.686476132194)
"G10_62",10,5,90.4462659797863,23.7012920607687,"https://www.google.com/maps/search/?api=1&query=23.70129206,90.44626597",c(90.4462659797863, 23.7012920607687)
"G10_63",10,5,90.4459629614223,23.6958412929263,"https://www.google.com/maps/search/?api=1&query=23.69584129,90.44596296",c(90.4459629614223, 23.6958412929263)
"G10_64",10,5,90.4486608805802,23.6869456511381,"https://www.google.com/maps/search/?api=1&query=23.68694565,90.44866088",c(90.4486608805802, 23.6869456511381)
"G10_65",10,5,90.4471193120549,23.6875433196936,"https://www.google.com/maps/search/?api=1&query=23.68754331,90.44711931",c(90.4471193120549, 23.6875433196936)
"G10_66",10,5,90.4405384842191,23.699880898864,"https://www.google.com/maps/search/?api=1&query=23.69988089,90.44053848",c(90.4405384842191, 23.699880898864)
"G10_67",10,5,90.4527573395266,23.6951927440911,"https://www.google.com/maps/search/?api=1&query=23.69519274,90.45275733",c(90.4527573395266, 23.6951927440911)
"G10_68",10,5,90.4443489407417,23.689153781381,"https://www.google.com/maps/search/?api=1&query=23.68915378,90.44434894",c(90.4443489407417, 23.689153781381)
"G10_69",10,5,90.4501197894184,23.691156660237,"https://www.google.com/maps/search/?api=1&query=23.69115666,90.45011978",c(90.4501197894184, 23.691156660237)
"G11_01",11,1,90.451053612742,23.7407514935763,"https://www.google.com/maps/search/?api=1&query=23.74075149,90.45105361",c(90.451053612742, 23.7407514935763)
"G11_02",11,1,90.4539527536028,23.7502100713281,"https://www.google.com/maps/search/?api=1&query=23.75021007,90.45395275",c(90.4539527536028, 23.7502100713281)
"G11_03",11,1,90.4627337767668,23.7592734057152,"https://www.google.com/maps/search/?api=1&query=23.75927340,90.46273377",c(90.4627337767668, 23.7592734057152)
"G11_04",11,1,90.4475014282009,23.7414477879411,"https://www.google.com/maps/search/?api=1&query=23.74144778,90.44750142",c(90.4475014282009, 23.7414477879411)
"G11_05",11,1,90.4767817265579,23.7624322393807,"https://www.google.com/maps/search/?api=1&query=23.76243223,90.47678172",c(90.4767817265579, 23.7624322393807)
"G11_06",11,1,90.4521236474989,23.7423563559062,"https://www.google.com/maps/search/?api=1&query=23.74235635,90.45212364",c(90.4521236474989, 23.7423563559062)
"G11_07",11,1,90.4666486132291,23.7625109815017,"https://www.google.com/maps/search/?api=1&query=23.76251098,90.46664861",c(90.4666486132291, 23.7625109815017)
"G11_08",11,1,90.4619096424682,23.7592195181816,"https://www.google.com/maps/search/?api=1&query=23.75921951,90.46190964",c(90.4619096424682, 23.7592195181816)
"G11_09",11,1,90.4504260972659,23.7482418758794,"https://www.google.com/maps/search/?api=1&query=23.74824187,90.45042609",c(90.4504260972659, 23.7482418758794)
"G11_10",11,1,90.4501302518132,23.7487204718811,"https://www.google.com/maps/search/?api=1&query=23.74872047,90.45013025",c(90.4501302518132, 23.7487204718811)
"G11_11",11,1,90.4673776991492,23.7566711615227,"https://www.google.com/maps/search/?api=1&query=23.75667116,90.46737769",c(90.4673776991492, 23.7566711615227)
"G11_12",11,1,90.4832407960986,23.7697541019481,"https://www.google.com/maps/search/?api=1&query=23.76975410,90.48324079",c(90.4832407960986, 23.7697541019481)
"G11_13",11,1,90.4557165360013,23.7421769472939,"https://www.google.com/maps/search/?api=1&query=23.74217694,90.45571653",c(90.4557165360013, 23.7421769472939)
"G11_14",11,1,90.459256807031,23.7591794278471,"https://www.google.com/maps/search/?api=1&query=23.75917942,90.45925680",c(90.459256807031, 23.7591794278471)
"G11_15",11,2,90.4341565219937,23.7333581884096,"https://www.google.com/maps/search/?api=1&query=23.73335818,90.43415652",c(90.4341565219937, 23.7333581884096)
"G11_16",11,2,90.4361159077619,23.7303432431719,"https://www.google.com/maps/search/?api=1&query=23.73034324,90.43611590",c(90.4361159077619, 23.7303432431719)
"G11_17",11,2,90.4421189971288,23.7292917407031,"https://www.google.com/maps/search/?api=1&query=23.72929174,90.44211899",c(90.4421189971288, 23.7292917407031)
"G11_18",11,2,90.4457556506714,23.7446853832414,"https://www.google.com/maps/search/?api=1&query=23.74468538,90.44575565",c(90.4457556506714, 23.7446853832414)
"G11_19",11,2,90.4442470896573,23.7447207663829,"https://www.google.com/maps/search/?api=1&query=23.74472076,90.44424708",c(90.4442470896573, 23.7447207663829)
"G11_20",11,2,90.4349373553569,23.7328506637765,"https://www.google.com/maps/search/?api=1&query=23.73285066,90.43493735",c(90.4349373553569, 23.7328506637765)
"G11_21",11,2,90.4413019932106,23.7433675499796,"https://www.google.com/maps/search/?api=1&query=23.74336754,90.44130199",c(90.4413019932106, 23.7433675499796)
"G11_22",11,2,90.4446163295798,23.7365482726276,"https://www.google.com/maps/search/?api=1&query=23.73654827,90.44461632",c(90.4446163295798, 23.7365482726276)
"G11_23",11,2,90.4408060183547,23.7249419566024,"https://www.google.com/maps/search/?api=1&query=23.72494195,90.44080601",c(90.4408060183547, 23.7249419566024)
"G11_24",11,2,90.4323211329041,23.7330715208471,"https://www.google.com/maps/search/?api=1&query=23.73307152,90.43232113",c(90.4323211329041, 23.7330715208471)
"G11_25",11,2,90.433098299981,23.7357889577863,"https://www.google.com/maps/search/?api=1&query=23.73578895,90.43309829",c(90.433098299981, 23.7357889577863)
"G11_26",11,2,90.4386978860698,23.7340587479156,"https://www.google.com/maps/search/?api=1&query=23.73405874,90.43869788",c(90.4386978860698, 23.7340587479156)
"G11_27",11,2,90.4447110690722,23.7362172740405,"https://www.google.com/maps/search/?api=1&query=23.73621727,90.44471106",c(90.4447110690722, 23.7362172740405)
"G11_28",11,2,90.435152339416,23.7397894170277,"https://www.google.com/maps/search/?api=1&query=23.73978941,90.43515233",c(90.435152339416, 23.7397894170277)
"G11_29",11,2,90.4466038101933,23.7448716799426,"https://www.google.com/maps/search/?api=1&query=23.74487167,90.44660381",c(90.4466038101933, 23.7448716799426)
"G11_30",11,2,90.4451350739818,23.7430265709166,"https://www.google.com/maps/search/?api=1&query=23.74302657,90.44513507",c(90.4451350739818, 23.7430265709166)
"G11_31",11,3,90.4312509726775,23.7539936439512,"https://www.google.com/maps/search/?api=1&query=23.75399364,90.43125097",c(90.4312509726775, 23.7539936439512)
"G11_32",11,3,90.4472912642249,23.7503720725532,"https://www.google.com/maps/search/?api=1&query=23.75037207,90.44729126",c(90.4472912642249, 23.7503720725532)
"G11_33",11,3,90.4449609115634,23.7459617397056,"https://www.google.com/maps/search/?api=1&query=23.74596173,90.44496091",c(90.4449609115634, 23.7459617397056)
"G11_34",11,3,90.4440592891178,23.7556179740383,"https://www.google.com/maps/search/?api=1&query=23.75561797,90.44405928",c(90.4440592891178, 23.7556179740383)
"G11_35",11,3,90.4348188888088,23.75492860061,"https://www.google.com/maps/search/?api=1&query=23.75492860,90.43481888",c(90.4348188888088, 23.75492860061)
"G11_36",11,3,90.4459544723575,23.75151435313,"https://www.google.com/maps/search/?api=1&query=23.75151435,90.44595447",c(90.4459544723575, 23.75151435313)
"G11_37",11,3,90.4418831596087,23.7475844224505,"https://www.google.com/maps/search/?api=1&query=23.74758442,90.44188315",c(90.4418831596087, 23.7475844224505)
"G11_38",11,3,90.4388856102629,23.7618261574586,"https://www.google.com/maps/search/?api=1&query=23.76182615,90.43888561",c(90.4388856102629, 23.7618261574586)
"G11_39",11,3,90.4379701486754,23.7608998706954,"https://www.google.com/maps/search/?api=1&query=23.76089987,90.43797014",c(90.4379701486754, 23.7608998706954)
"G11_40",11,3,90.4439367711528,23.7611787478488,"https://www.google.com/maps/search/?api=1&query=23.76117874,90.44393677",c(90.4439367711528, 23.7611787478488)
"G11_41",11,3,90.4416514945689,23.7533584926134,"https://www.google.com/maps/search/?api=1&query=23.75335849,90.44165149",c(90.4416514945689, 23.7533584926134)
"G11_42",11,3,90.4338731126272,23.7557360444413,"https://www.google.com/maps/search/?api=1&query=23.75573604,90.43387311",c(90.4338731126272, 23.7557360444413)
"G11_43",11,3,90.4384451543933,23.7642007222591,"https://www.google.com/maps/search/?api=1&query=23.76420072,90.43844515",c(90.4384451543933, 23.7642007222591)
"G11_44",11,3,90.4338675143834,23.7510727492944,"https://www.google.com/maps/search/?api=1&query=23.75107274,90.43386751",c(90.4338675143834, 23.7510727492944)
"G11_45",11,4,90.4297629090899,23.7507929355187,"https://www.google.com/maps/search/?api=1&query=23.75079293,90.42976290",c(90.4297629090899, 23.7507929355187)
"G11_46",11,4,90.423619409252,23.7475823296941,"https://www.google.com/maps/search/?api=1&query=23.74758232,90.42361940",c(90.423619409252, 23.7475823296941)
"G11_47",11,4,90.4282397324437,23.7429051096307,"https://www.google.com/maps/search/?api=1&query=23.74290510,90.42823973",c(90.4282397324437, 23.7429051096307)
"G11_48",11,4,90.4268248225323,23.7497015949982,"https://www.google.com/maps/search/?api=1&query=23.74970159,90.42682482",c(90.4268248225323, 23.7497015949982)
"G11_49",11,4,90.4226455585318,23.7416767979463,"https://www.google.com/maps/search/?api=1&query=23.74167679,90.42264555",c(90.4226455585318, 23.7416767979463)
"G11_50",11,4,90.4266066089129,23.7438920621465,"https://www.google.com/maps/search/?api=1&query=23.74389206,90.42660660",c(90.4266066089129, 23.7438920621465)
"G11_51",11,4,90.4196443203217,23.745541039936,"https://www.google.com/maps/search/?api=1&query=23.74554103,90.41964432",c(90.4196443203217, 23.745541039936)
"G11_52",11,4,90.4390281855151,23.7461917378309,"https://www.google.com/maps/search/?api=1&query=23.74619173,90.43902818",c(90.4390281855151, 23.7461917378309)
"G11_53",11,4,90.429367216871,23.7400625753701,"https://www.google.com/maps/search/?api=1&query=23.74006257,90.42936721",c(90.429367216871, 23.7400625753701)
"G11_54",11,4,90.4318369751451,23.7492400265337,"https://www.google.com/maps/search/?api=1&query=23.74924002,90.43183697",c(90.4318369751451, 23.7492400265337)
"G11_55",11,4,90.4273660428177,23.7366469462092,"https://www.google.com/maps/search/?api=1&query=23.73664694,90.42736604",c(90.4273660428177, 23.7366469462092)
"G11_56",11,4,90.4247183306054,23.7429046374598,"https://www.google.com/maps/search/?api=1&query=23.74290463,90.42471833",c(90.4247183306054, 23.7429046374598)
"G11_57",11,5,90.427951100225,23.761421901031,"https://www.google.com/maps/search/?api=1&query=23.76142190,90.42795110",c(90.427951100225, 23.761421901031)
"G11_58",11,5,90.4297521280516,23.7608825891643,"https://www.google.com/maps/search/?api=1&query=23.76088258,90.42975212",c(90.4297521280516, 23.7608825891643)
"G11_59",11,5,90.4264171499851,23.755188985353,"https://www.google.com/maps/search/?api=1&query=23.75518898,90.42641714",c(90.4264171499851, 23.755188985353)
"G11_60",11,5,90.423979058062,23.7601319246268,"https://www.google.com/maps/search/?api=1&query=23.76013192,90.42397905",c(90.423979058062, 23.7601319246268)
"G11_61",11,5,90.4247657420057,23.7581476945009,"https://www.google.com/maps/search/?api=1&query=23.75814769,90.42476574",c(90.4247657420057, 23.7581476945009)
"G11_62",11,5,90.4342548078555,23.7661768539353,"https://www.google.com/maps/search/?api=1&query=23.76617685,90.43425480",c(90.4342548078555, 23.7661768539353)
"G11_63",11,5,90.4268319706884,23.7535664828578,"https://www.google.com/maps/search/?api=1&query=23.75356648,90.42683197",c(90.4268319706884, 23.7535664828578)
"G11_64",11,5,90.4311104010726,23.752480838836,"https://www.google.com/maps/search/?api=1&query=23.75248083,90.43111040",c(90.4311104010726, 23.752480838836)
"G11_65",11,5,90.4307318055179,23.7532064992248,"https://www.google.com/maps/search/?api=1&query=23.75320649,90.43073180",c(90.4307318055179, 23.7532064992248)
"G11_66",11,5,90.4347872492804,23.7662355141269,"https://www.google.com/maps/search/?api=1&query=23.76623551,90.43478724",c(90.4347872492804, 23.7662355141269)
"G11_67",11,5,90.4305660563595,23.7587922114414,"https://www.google.com/maps/search/?api=1&query=23.75879221,90.43056605",c(90.4305660563595, 23.7587922114414)
"G11_68",11,5,90.4258807908391,23.7542211230655,"https://www.google.com/maps/search/?api=1&query=23.75422112,90.42588079",c(90.4258807908391, 23.7542211230655)
"G12_01",12,1,90.3733994928493,23.7678249659216,"https://www.google.com/maps/search/?api=1&query=23.76782496,90.37339949",c(90.3733994928493, 23.7678249659216)
"G12_02",12,1,90.3687784099153,23.7693176743825,"https://www.google.com/maps/search/?api=1&query=23.76931767,90.36877840",c(90.3687784099153, 23.7693176743825)
"G12_03",12,1,90.3673372139126,23.7601378430941,"https://www.google.com/maps/search/?api=1&query=23.76013784,90.36733721",c(90.3673372139126, 23.7601378430941)
"G12_04",12,1,90.3602205986315,23.7650310862299,"https://www.google.com/maps/search/?api=1&query=23.76503108,90.36022059",c(90.3602205986315, 23.7650310862299)
"G12_05",12,1,90.3701435902717,23.7641447773479,"https://www.google.com/maps/search/?api=1&query=23.76414477,90.37014359",c(90.3701435902717, 23.7641447773479)
"G12_06",12,1,90.3725466258222,23.7672348558962,"https://www.google.com/maps/search/?api=1&query=23.76723485,90.37254662",c(90.3725466258222, 23.7672348558962)
"G12_07",12,1,90.372869526818,23.7677013614835,"https://www.google.com/maps/search/?api=1&query=23.76770136,90.37286952",c(90.372869526818, 23.7677013614835)
"G12_08",12,1,90.3624833857732,23.7642045188837,"https://www.google.com/maps/search/?api=1&query=23.76420451,90.36248338",c(90.3624833857732, 23.7642045188837)
"G12_09",12,1,90.3608584767908,23.7663570191987,"https://www.google.com/maps/search/?api=1&query=23.76635701,90.36085847",c(90.3608584767908, 23.7663570191987)
"G12_10",12,1,90.3728161619117,23.7555943599139,"https://www.google.com/maps/search/?api=1&query=23.75559435,90.37281616",c(90.3728161619117, 23.7555943599139)
"G12_11",12,1,90.3621736475132,23.7665274710031,"https://www.google.com/maps/search/?api=1&query=23.76652747,90.36217364",c(90.3621736475132, 23.7665274710031)
"G12_12",12,1,90.3681752933267,23.7546191470572,"https://www.google.com/maps/search/?api=1&query=23.75461914,90.36817529",c(90.3681752933267, 23.7546191470572)
"G12_13",12,1,90.3727510182106,23.7679759029895,"https://www.google.com/maps/search/?api=1&query=23.76797590,90.37275101",c(90.3727510182106, 23.7679759029895)
"G12_14",12,1,90.3710515180888,23.7767812865027,"https://www.google.com/maps/search/?api=1&query=23.77678128,90.37105151",c(90.3710515180888, 23.7767812865027)
"G12_15",12,2,90.3477189680727,23.7650128788873,"https://www.google.com/maps/search/?api=1&query=23.76501287,90.34771896",c(90.3477189680727, 23.7650128788873)
"G12_16",12,2,90.3393706472877,23.7749169560759,"https://www.google.com/maps/search/?api=1&query=23.77491695,90.33937064",c(90.3393706472877, 23.7749169560759)
"G12_17",12,2,90.3511698297057,23.7739987004185,"https://www.google.com/maps/search/?api=1&query=23.77399870,90.35116982",c(90.3511698297057, 23.7739987004185)
"G12_18",12,2,90.3424944647546,23.7668127985273,"https://www.google.com/maps/search/?api=1&query=23.76681279,90.34249446",c(90.3424944647546, 23.7668127985273)
"G12_19",12,2,90.3392550655628,23.7753922954488,"https://www.google.com/maps/search/?api=1&query=23.77539229,90.33925506",c(90.3392550655628, 23.7753922954488)
"G12_20",12,2,90.3457892454528,23.7727355145871,"https://www.google.com/maps/search/?api=1&query=23.77273551,90.34578924",c(90.3457892454528, 23.7727355145871)
"G12_21",12,2,90.3468292822684,23.7669826678573,"https://www.google.com/maps/search/?api=1&query=23.76698266,90.34682928",c(90.3468292822684, 23.7669826678573)
"G12_22",12,2,90.3510064441754,23.7733923199833,"https://www.google.com/maps/search/?api=1&query=23.77339231,90.35100644",c(90.3510064441754, 23.7733923199833)
"G12_23",12,2,90.3483278887684,23.7721650861553,"https://www.google.com/maps/search/?api=1&query=23.77216508,90.34832788",c(90.3483278887684, 23.7721650861553)
"G12_24",12,2,90.347303214764,23.7743054396536,"https://www.google.com/maps/search/?api=1&query=23.77430543,90.34730321",c(90.347303214764, 23.7743054396536)
"G12_25",12,2,90.3451964710501,23.7680881887201,"https://www.google.com/maps/search/?api=1&query=23.76808818,90.34519647",c(90.3451964710501, 23.7680881887201)
"G12_26",12,3,90.3592412299785,23.7741554472631,"https://www.google.com/maps/search/?api=1&query=23.77415544,90.35924122",c(90.3592412299785, 23.7741554472631)
"G12_27",12,3,90.3635149333798,23.7769495887628,"https://www.google.com/maps/search/?api=1&query=23.77694958,90.36351493",c(90.3635149333798, 23.7769495887628)
"G12_28",12,3,90.3615044753814,23.7751073861484,"https://www.google.com/maps/search/?api=1&query=23.77510738,90.36150447",c(90.3615044753814, 23.7751073861484)
"G12_29",12,3,90.3561319510131,23.7711265424486,"https://www.google.com/maps/search/?api=1&query=23.77112654,90.35613195",c(90.3561319510131, 23.7711265424486)
"G12_30",12,3,90.3552563013737,23.7735714248249,"https://www.google.com/maps/search/?api=1&query=23.77357142,90.35525630",c(90.3552563013737, 23.7735714248249)
"G12_31",12,3,90.3537910251343,23.7679738961734,"https://www.google.com/maps/search/?api=1&query=23.76797389,90.35379102",c(90.3537910251343, 23.7679738961734)
"G12_32",12,3,90.3658573625776,23.7765611204878,"https://www.google.com/maps/search/?api=1&query=23.77656112,90.36585736",c(90.3658573625776, 23.7765611204878)
"G12_33",12,3,90.3607116743101,23.770579048467,"https://www.google.com/maps/search/?api=1&query=23.77057904,90.36071167",c(90.3607116743101, 23.770579048467)
"G12_34",12,3,90.3530564222807,23.7797364608574,"https://www.google.com/maps/search/?api=1&query=23.77973646,90.35305642",c(90.3530564222807, 23.7797364608574)
"G12_35",12,3,90.357812035701,23.7702621325238,"https://www.google.com/maps/search/?api=1&query=23.77026213,90.35781203",c(90.357812035701, 23.7702621325238)
"G12_36",12,3,90.3543743067385,23.7779581494135,"https://www.google.com/maps/search/?api=1&query=23.77795814,90.35437430",c(90.3543743067385, 23.7779581494135)
"G12_37",12,3,90.3538036198581,23.7771308183302,"https://www.google.com/maps/search/?api=1&query=23.77713081,90.35380361",c(90.3538036198581, 23.7771308183302)
"G12_38",12,4,90.3598540549493,23.7530036045589,"https://www.google.com/maps/search/?api=1&query=23.75300360,90.35985405",c(90.3598540549493, 23.7530036045589)
"G12_39",12,4,90.3547626361221,23.7611288639355,"https://www.google.com/maps/search/?api=1&query=23.76112886,90.35476263",c(90.3547626361221, 23.7611288639355)
"G12_40",12,4,90.3584168847747,23.7572793723425,"https://www.google.com/maps/search/?api=1&query=23.75727937,90.35841688",c(90.3584168847747, 23.7572793723425)
"G12_41",12,4,90.362520819191,23.7492825782462,"https://www.google.com/maps/search/?api=1&query=23.74928257,90.36252081",c(90.362520819191, 23.7492825782462)
"G12_42",12,4,90.3498601025386,23.7590090425872,"https://www.google.com/maps/search/?api=1&query=23.75900904,90.34986010",c(90.3498601025386, 23.7590090425872)
"G12_43",12,4,90.3503877594541,23.7417336260263,"https://www.google.com/maps/search/?api=1&query=23.74173362,90.35038775",c(90.3503877594541, 23.7417336260263)
"G12_44",12,4,90.3572633016793,23.7425679552844,"https://www.google.com/maps/search/?api=1&query=23.74256795,90.35726330",c(90.3572633016793, 23.7425679552844)
"G12_45",12,4,90.358434221122,23.7558815017626,"https://www.google.com/maps/search/?api=1&query=23.75588150,90.35843422",c(90.358434221122, 23.7558815017626)
"G12_46",12,4,90.3501080549885,23.7548272445684,"https://www.google.com/maps/search/?api=1&query=23.75482724,90.35010805",c(90.3501080549885, 23.7548272445684)
"G12_47",12,4,90.3514402619449,23.7580593943525,"https://www.google.com/maps/search/?api=1&query=23.75805939,90.35144026",c(90.3514402619449, 23.7580593943525)
"G12_48",12,4,90.3577669042613,23.7547002175343,"https://www.google.com/maps/search/?api=1&query=23.75470021,90.35776690",c(90.3577669042613, 23.7547002175343)
"G12_49",12,4,90.3511087845057,23.7423050266594,"https://www.google.com/maps/search/?api=1&query=23.74230502,90.35110878",c(90.3511087845057, 23.7423050266594)
"G12_50",12,5,90.3446876782597,23.7606993279376,"https://www.google.com/maps/search/?api=1&query=23.76069932,90.34468767",c(90.3446876782597, 23.7606993279376)
"G12_51",12,5,90.3400863831739,23.7496520199904,"https://www.google.com/maps/search/?api=1&query=23.74965201,90.34008638",c(90.3400863831739, 23.7496520199904)
"G12_52",12,5,90.3365181826038,23.7562129200727,"https://www.google.com/maps/search/?api=1&query=23.75621292,90.33651818",c(90.3365181826038, 23.7562129200727)
"G12_53",12,5,90.3434908601326,23.7597040032881,"https://www.google.com/maps/search/?api=1&query=23.75970400,90.34349086",c(90.3434908601326, 23.7597040032881)
"G12_54",12,5,90.3463152421369,23.7570512685351,"https://www.google.com/maps/search/?api=1&query=23.75705126,90.34631524",c(90.3463152421369, 23.7570512685351)
"G12_55",12,5,90.3469098121778,23.7587237106751,"https://www.google.com/maps/search/?api=1&query=23.75872371,90.34690981",c(90.3469098121778, 23.7587237106751)
